old,job-title,salary,state,experience,education,gender
3,registered nurse,60971,Pennsylvania,2,1,2
3,Substitute Teacher,38480,Arizona,4,1,1
3,E-commerce Assistant,19760,,2,1,2
4,Budget Analyst,103690,District of Columbia,5,2,1
3,Software Developer,235000,Wisconsin,5,1,1
4,Director of Engineering,200000,California,6,1,Other or prefer not to answer
3,State Field Director ,65000,Pennsylvania,4,2,2
4,Senior Engineer,106000,Wisconsin,5,1,1
4,Customer Success Manager - Implementation Manager and Technical Support,65000,Oregon,6,1,0
3,Software Quality Assurance and Release Manager,81000,Maine,4,1,2
6,software engineer,112000,Oregon,7,2,2
3,Sales Analyst,55000,Colorado,2,1,2
3,Software Engineer,75000,Virginia,3,1,0
3,Attorney,220000,Ohio,3,3,2
3,Data Scientist,165000,Massachusetts,2,3,1
4,Sr. Payroll Specialist ,90000,Washington,5,2,2
3,Application Developer,94000,Minnesota,4,1,1
4,Sr. IT Manager,102500,Colorado,5,2,2
4,Senior Software Engineer,125000,Oregon,5,1,2
4,"Director of Finance & Operations, Faculty Member",64600,,5,2,2
3,Software engineer,171000,California,3,1,1
3,Product Manager,39000,Florida,5,1,2
3,Digital Marketing Manager,33000,Georgia,3,1,1
3,Sales & Marketing Manager,45000,Nevada,3,1,2
2,Senior Research Associate,75000,Massachusetts,2,1,2
4,HR Manager,98000,Oregon,5,1,2
4,Software Development Engineer,135000,Oregon,6,1,1
3,media finance analyst,50000,California,2,1,2
4,Senior Manager Customer Support,120000,,5,1,1
6,Director of Finance & Operations,125045,Illinois,8,2,2
5,Executive Assistant to Functional Directors,30300,,6,2,2
4,Service Manager,50000,Georgia,6,0,1
3,Assistant Director of Communications,65847,New York,3,2,2
4,Director of HR,60000,Indiana,5,1,2
5,Analyst programmer,44500,,6,2,1
3,Marketing Strategy Manager,61000,Massachusetts,5,0,2
2,Software Engineer,85000,Utah,2,1,1
4,"Senior Software Engineer, Backend",158000,California,5,2,1
3,Associate Brand Manager,117000,California,5,2,2
4,Financial Analyst II,80200,District of Columbia,5,1,1
3,Senior Associate,104000,Georgia,3,1,1
4,Sales Excellence Manager,152000,Washington,5,2,1
4,Marketing Manager,40000,Tennessee,5,1,2
4,"VP, Learning and Development ",150000,North Carolina,5,2,2
4,associate,225000,Ohio,3,3,2
4,Civil Engineer,63000,Georgia,5,2,1
6,Development Director,64000,Texas,6,2,2
5,Technical Writer,61500,Tennessee,6,1,2
4,VP Product Design,242000,Georgia,5,1,2
4,Director,155000,,5,2,1
2,software engineer,96500,Virginia,2,1,0
5,Executive Administrator,100000,Indiana,6,0,2
4,Senior Product Line Manager,220000,Washington,5,1,1
2,R&D Engineer,80000,California,1,1,2
4,Product Owner,110000,California,5,1,1
4,Adjunct Instructor,15000,Massachusetts,5,3,1
5,Processing Center Rep,41500,Texas,6,0,1
6,Director,108000,Minnesota,7,3,1
4,Account Manager,65000,Massachusetts,5,1,1
3,Community Outreach Coordinator,44200,Ohio,3,2,1
3,Engineer,84000,New York,5,1,2
4,administrative assistant,40000,Oregon,3,1,0
3,Sales and Trading,175000,New York,3,1,1
3,Software Engineer,134000,California,2,1,1
6,Agile Coach,80000,,7,0,1
4,Director,110000,California,4,2,2
3,Director of Email Marketing & Sales Operations,70000,Georgia,5,1,2
3,All Source Intelligence Analyst ,110000,Maryland,4,1,2
4,Managing Director,180000,District of Columbia,5,2,2
3,Librarian,50000,Ohio,3,2,2
3,Product Development Artist,41891,Wisconsin,3,1,0
3,Executive Admin,63000,Ohio,5,0,2
3,Bookkeeper,39000,New York,4,1,0
5,Business manager,53500,North Carolina,6,0,2
4,Community Program Manager,105000,Utah,5,1,2
4,HR Generalist,74098,Virginia,5,1,2
3,Executive admin,63000,Ohio,5,0,2
2,Production engineer and supervisor,71000,North Carolina,2,2,2
4,Senior Product Manager,198000,California,6,0,1
3,HR Generalist,65000,Missouri,3,2,2
4,Senior Administrative Assistant,46500,New Jersey,5,1,2
4,Project Coordinator ,67340,,2,2,2
3,Development Associate,37000,Montana,3,1,2
4,Finance Manager,143000,Virginia,5,2,2
5,HR Generalist,55000,Virginia,5,2,2
3,Community Health Worker,41241,Texas,3,0,1
3,Research Assistant,42000,District of Columbia,2,2,2
3,"Director, Business Development",148500,Massachusetts,3,1,2
4,Controller,120000,New York,5,1,2
4,Writer/Editor,89487,,6,1,2
3,Data Scientist,420000,,3,2,2
4,Statistician ,122000,Maryland,5,2,2
3,Online Course Developer,102000,Massachusetts,1,3,1
5,Talent Acquisition Advisor,93800,Washington,6,1,1
4,Digital Librarian,76000,Connecticut,5,2,1
3,Brand Management,110000,Minnesota,3,2,2
3,Library Assistant III,41120,California,2,2,0
4,Network Security Engineer,115000,Maryland,5,0,1
4,Solution Architect,135000,,5,2,1
4,Sales Manager,95000,New York,4,2,2
3,Corporate Educator,35360,New York,4,1,2
4,Quality assurance technician ,50000,Wisconsin,4,1,1
4,Library Assistant Director,86670,New York,5,2,1
4,Director of Development and Communications,60000,Illinois,5,1,2
2,Donation/Development Coordinator,42000,Virginia,2,1,2
4,Staff Software Engineer,172000,New York,5,1,1
3,Business Analyst,90300,Pennsylvania,4,1,2
3,Help Desk Technician,45760,Texas,3,1,2
4,Director of SaaS Infrastructure and Operations,160000,Florida,6,0,1
4,VP,140000,Virginia,5,3,1
4,Help Desk Support Specialist,80000,New York,5,1,1
5,Library department manager (non-IT),80000,Georgia,6,2,2
2,Server,13000,Washington,3,0,2
4,"Senior Advisor, Data Science",96160,Oklahoma,4,1,1
3,Archivist -- Project Manager,70000,Massachusetts,3,2,0
5,Filing manager,37000,Minnesota,5,1,2
3,Owner,120000,Texas,3,1,2
4,Na,100000,New York,5,1,2
4,Dean of University Libraries,170000,Maryland,5,2,2
3,Software Engineer,124000,Washington,2,1,2
3,Recruiter ,60000,Tennessee,4,2,2
5,Writer,72000,New York,7,2,2
4,acupuncturist,110000,Florida,5,2,2
3,Creative Strategist,38000,Missouri,2,1,2
4,benefit payments representative,45177,Minnesota,5,0,0
3,Research Coordinator,75000,District of Columbia,3,2,2
3,Director of Communications,92000,Oregon,4,2,2
4,Director,200000,New York,4,2,2
4,Senior Data Scientist,117000,"Louisiana, Washington",5,2,1
3,Associate Attorney,85000,Georgia,1,3,1
3,Data Analyst,70000,Tennessee,3,2,2
4,Director of Data and Reporting,126000,Texas,6,0,1
3,SEO Coordinator,45000,Alabama,3,2,2
3,Librarian,50000,Tennessee,5,2,2
3,Admin Assistant,19200,Montana,5,0,1
3,Senior Consultant,125000,,5,1,2
4,Software-Developer,61000,,4,1,1
3,Curator,52000,District of Columbia,4,2,2
4,Library Department Head,89000,Illinois,5,2,1
3,Civil servant,59000,,2,2,2
5,Business Analyst,76000,Michigan,3,1,1
5,Associate Librarian,63686,Wyoming,6,3,2
2,Compliance analyst,42000,,2,2,2
3,Staff Software Engineering Manager,210000,New York,4,1,1
4,Senior Counsel,172500,California,5,3,2
3,Articling Student,65000,,1,3,2
4,Senior Human Resources and Internal Operatons Manager,106080,Virginia,6,2,2
6,Chief Information Officer,269000,California,7,3,1
3,Postdoctoral research fellow,59000,Florida,2,3,2
3,HR Business Partner ,90000,California,4,1,2
4,Case Coordinator,41000,Minnesota,5,1,2
3,Director,96000,,5,2,1
6,RN Case Manager,85000,Arizona,7,1,2
2,Underwriter,65000,Massachusetts,2,1,2
5,Director,204000,New York,6,2,1
2,CPG Marketing Analyst,72000,Illinois,1,1,2
3,Technical Support,44900,Florida,3,1,1
3,Provider Network Auditor,58000,Michigan,4,1,2
3,Coordinator,54000,Michigan,3,2,2
4,Director of Marketing and Communications ,107000,California,5,1,2
5,Frontend Designer,65000,Ohio,5,1,2
3,Collection Development Librarian,46500,Indiana,3,2,2
5,Director of IT,130000,Pennsylvania,6,2,1
2,Clinical Research Associate,37440,New York,2,2,2
4,Director,36000,,5,3,1
3,Lead software engineer,72000,,3,2,1
3,Executive Administrator,70000,Illinois,3,2,2
3,Technical Support Specialist I,24000,Texas,4,0,2
3,Account Manager ,70000,District of Columbia,3,1,1
4,Director of Research Development ,112320,Washington,5,3,2
4,Engineering Manager,57000,,5,1,1
3,Controls Engineer,85000,North Carolina,5,1,1
4,Clerk,78500,,5,1,2
2,validation engineer,96580,California,3,2,1
4,Senior Software Engineer,135200,New York,5,2,2
2,Technology consultant ,70000,Georgia,1,1,2
3,Aerospace engineer ,104000,Texas,3,1,2
4,Development Director,130000,California,5,2,2
3,Director ,150000,Texas,4,1,2
3,Creative Awards Manager,90000,Massachusetts,4,2,2
3,Assistant Vice President - Operations Supervisor,64000,California,3,1,2
4,Associate Director ,153000,Texas,5,2,2
3,Senior Community Organizer,41000,Massachusetts,3,1,0
4,Development and Communications Manager,72000,California,5,,2
3,Speech-Language Pathology Clinical Fellow,52000,Massachusetts,5,2,2
3,Senior Software Engineer,155000,Pennsylvania,2,2,0
4,Lead developer ,135000,,6,2,1
3,Recruiting Manager,85000,Virginia,5,2,2
3,Site Reliability Engineer,127000,Illinois,5,1,Other or prefer not to answer
3,Senior Content Editor,105000,New York,3,1,2
3,"Graduate Research Assistant, Computer Science",36536,New York,2,1,2
4,Tier 2 Copyright Admin,51000,California,5,0,1
6,IT Director,142000,,7,2,1
4,Research fellow (lab/field technician),42000,Massachusetts,6,1,2
3,Math Specialist,85000,California,4,2,2
3,Associate Data Scientist,123000,California,2,3,2
5,SharePoint Product Owner,96000,Minnesota,6,2,2
5,Sr. Account Relationship Manager,90000,Ohio,6,0,2
3,Solutions Analyst,80000,Texas,4,1,2
3,Customer service lead,65624,Washington,5,0,2
3,Head of Communications ,58000,,5,2,2
3,Graphic Designer,70000,,4,2,2
4,associate professor,200000,Massachusetts,4,3,1
3,Consultant ,165000,Massachusetts,3,2,2
3,Associate ,165000,Ohio,1,3,2
3,Product Director,165000,Washington,2,1,2
4,Senior Software Engineer,162000,Florida,6,2,1
3,Postdoctoral Associate,58500,New York,2,3,2
5,Bid Manager,50000,,6,2,2
3,Assistant Professor,124000,New Jersey,4,3,2
4,Director of Research ,125000,New York,4,3,2
4,Manager of Data Science ,280000,California,5,3,1
3,Vendor Manager,65000,Texas,3,0,2
4,"Chief of Operations, University Development",134000,California,6,2,2
4,Mid-level SharePoint Developer,112500,Virginia,5,1,2
4,Design Lead,165000,California,5,1,2
4,Director of Communications,80000,Georgia,4,2,2
3,Program Specialist,46000,Michigan,3,1,2
3,Web Developer,75000,Utah,3,1,1
5,Sales Director,240000,Georgia,6,1,1
3,Administration Manager ,20800,,5,1,2
4,Programmer,82000,,3,1,Other or prefer not to answer
4,Senior Engineering Manager,180000,,4,2,2
4,Program coordinator,60000,,3,3,Other or prefer not to answer
3,Senior Supply Chain Planner,88000,New Hampshire,4,2,2
3,software engineer,95000,California,2,1,1
4,Office Manager,71000,Massachusetts,6,0,2
3,Consultant,171000,Ohio,3,3,2
3,Senior Consultant,62000,,4,1,1
4,Content designer,52600,,6,2,2
3,Senior Financial Analyst,100000,New York,3,1,2
4,Site Reliability Engineer SRE,180000,Washington,6,1,1
4,Software Developer,242985,Wisconsin,5,1,1
3,Technical project manager,102000,Massachusetts,4,1,2
4,Senior IT Project Manager,75000,,5,1,1
3,Social Worker for a State Agency,67000,Massachusetts,3,2,2
5,Interim Director of Cataloging and Metadata Services,96000,Minnesota,6,2,2
4,Staff sw engineer,200000,Colorado,6,1,1
4,Marketing Manager,55000,District of Columbia,5,2,2
3,Vice President,198000,New York,4,1,2
3,Systems Engineer,55000,New York,5,0,1
3,Copywriter,65000,Michigan,3,2,1
3,Academic Support Coordinator,40000,New York,3,1,2
4,eLearning Specialist,87000,Ohio,5,2,2
5,Library Branch Manager,66750,Georgia,6,2,2
3,Team Member,24000,New Jersey,3,,
4,Project Engineer,55000,Georgia,5,0,1
4,Manager of Sales Operations,104000,Connecticut,4,1,2
4,Graphic Designer and Production Manager,63000,Virginia,5,1,2
4,Senior product designer,150000,California,6,1,1
5,Executive Assistant,87360,Illinois,6,1,2
3,Marketer,62878,Massachusetts,3,1,2
3,Marketing Designer,95000,,4,,1
5,HR Compliance Coordinator/Admin Assistant,38000,Tennessee,6,1,2
7,HR Manager,50000,Georgia,7,0,2
3,Senior Video Journalist,115000,New York,3,1,2
3,Technical Project Manager,55000,,3,2,2
3,Case Team Leader,150000,California,3,2,2
4,Business Development ,148000,,5,3,2
3,Career Services Coordinator,49000,Michigan,3,2,2
3,Registrar,37440,Pennsylvania,2,2,2
5,Application Developer,82000,Texas,6,1,2
4,Portfolio Manager,192000,Illinois,5,2,1
3,Welder,28000,North Carolina,4,0,2
4,General Manager,60000,Indiana,5,1,2
5,Pro Bono Director,65000,Alaska,5,1,2
5,Administrative Assistant - HR,46450,Missouri,5,1,2
4,Brewer,20000,,5,2,1
2,Full Stack Developer,56400,California,2,1,1
4,Administrative Coordinator,49212,Oregon,5,1,2
3,Technical Support,30000,Georgia,2,1,1
3,Policy Counsel,85000,New York,3,3,2
5,Senior Software Developer,150000,Oregon,5,3,1
4,Senior Director,270000,California,5,3,1
3,Associate Director of Membership & Events,42000,Iowa,5,2,2
3,Civil Engineer,65000,Texas,2,1,2
4,Operations Specialist,71000,California,5,0,2
3,Talent Acquisition Partner,66700,Arizona,2,1,2
3,Software Developer,83000,Minnesota,2,1,2
4,Hospice chaplain,58000,Pennsylvania,5,2,2
2,Procurement Representative,59500,Colorado,1,1,2
4,Planner,91000,,3,2,2
3,Email Marketing Manager,122000,California,5,1,2
4,Project Manager ,126000,,5,2,2
4,Epidemiologist,92000,Illinois,5,2,2
3,Consultant,72000,Colorado,3,2,2
3,"Director, Analytics",137000,New Jersey,5,1,1
3,Front office coordinator,43680,Georgia,2,1,2
3,"Senior Director, Engineering",220000,,5,1,2
3,Senior Engineer,111800,Texas,5,1,2
5,Director of Strategy,137000,Maryland,6,2,2
3,Quality Manager,83000,Wisconsin,3,1,2
4,IT Director,150000,District of Columbia,6,1,1
4,Academic Coordinator,59000,Massachusetts,5,1,2
4,Implementation Specialist ,80000,Massachusetts,6,0,2
4,Executive Director of Digital Strategies,121000,Tennessee,5,2,2
5,Head of Technical Services ,62000,Florida,7,2,2
4,Library Manager,93000,District of Columbia,4,2,2
2,Paralegal,35000,Illinois,1,1,0
3,Senior Program Manager,57000,District of Columbia,3,0,2
5,Principal Data Science Manager,162000,Maryland,6,2,1
2,Defense consultant ,77000,District of Columbia,2,1,2
4,Health Officer,127000,Michigan,5,2,2
4,Associate,100000,Washington,4,2,2
4,Engineering Manager,200000,New York,5,2,2
3,Senior Regulatory Affairs Specialist,100050,California,4,1,2
3,Senior Manager Growth Marketing,177000,New York,5,1,2
4,Senior Leasing Representative,105000,Illinois,5,1,2
3,Recruiter,220000,California,5,1,2
4,Document Layout Specialist,80000,Alabama,5,1,2
5,Director of Human Resources,90000,Washington,6,1,1
3,Librarian,59051,New York,5,2,0
4,Land Negotiator,107000,Texas,6,1,2
3,Development Manager,73078,Washington,5,1,2
3,Medical writer ,85000,Arizona,3,3,2
4,Contract analyst,65000,Connecticut,5,1,2
3,Customer Experience Expert,36000,,2,1,2
3,Graphic Designer ,41000,Missouri,3,1,2
4,Student Services Coordinator,55785,California,4,3,2
5,Director of Research,92000,Florida,6,2,2
3,Software developer,90000,,2,1,2
3,Medical Biller,5100,California,4,0,2
4,Lead Director of Project Development ,115000,Minnesota,5,1,2
4,Consultant,83400,Illinois,5,1,1
3,Compensation Manager,88000,Iowa,4,1,1
3,Project Manager,80000,Illinois,5,1,2
4,Sr. Manager of Project Controls,125500,Massachusetts,5,1,2
4,Director of College Counseling,97000,Massachusetts,5,2,2
4,editor,105000,California,4,2,2
4,Principal safety engineer ,60500,,5,2,Other or prefer not to answer
4,Civil Engineer,150000,California,5,2,2
3,Senior Tax Accountant,100000,New York,2,2,2
3,Doctor,48000,,3,1,2
3,Program Manager III,80000,Illinois,4,2,2
3,Interior Designer,55000,Hawaii,3,1,2
3,Senior Business Analyst,72000,Massachusetts,4,2,2
4,Trademark Paralegal Manager,100000,Colorado,5,1,2
4,Data Scientist,135000,,5,2,1
3,Developer,52000,,2,2,1
3,People operations coordinator,56000,Oregon,2,2,2
4,QA Specialist- Compliance and Quality,73000,California,6,1,2
4,Security Architect ,160000,Virginia,6,1,1
3,"Director, Social Media",145000,Illinois,4,1,2
3,Speech Language Pathologist,112320,New York,4,2,2
3,HR Manager,62500,Minnesota,4,1,2
2,Partnerships editor,30000,,1,0,2
4,Financial Controller,172000,,6,3,Other or prefer not to answer
4,Continuous Improvement Manager,115000,Florida,6,1,2
2,Graduate Research Assistant,34000,Pennsylvania,1,1,2
3,Digital Designer,58500,Virginia,5,1,2
4,Business Analyst,112000,California,5,0,2
4,Copyeditor,68500,California,5,1,1
4,Legal Assistant,89000,California,5,1,0
3,Technical Development Research Associate,93000,California,2,1,2
4,Director,35000,Louisiana,5,2,2
4,Software Consultant,100000,Wisconsin,5,1,1
7,Associate Professor/Director,129320,,7,3,1
5,Senior Planner,101000,Washington,6,2,2
4,principal Consultant,119000,Colorado,5,2,1
5,Principal Software Engineer,142000,Iowa,6,1,1
3,Growth Marketing Lead,120000,New York,2,1,2
4,Principal Software Enginner,190000,New York,6,1,1
5,Principal Software Engineer ,142000,Iowa,6,1,1
4,Manager of Executive Office and Administration,79000,,5,2,2
3,Director,112500,District of Columbia,3,1,1
3,Program Officer,80000,Michigan,2,3,2
4,Librarian,53000,Illinois,5,2,2
3,Software Engineer,95000,Washington,3,1,2
4,Client Experience Specialist,44400,Idaho,5,1,2
4,Author,14000,"Maryland, New York",6,1,2
3,Chief Operations Officer,75000,New York,5,2,0
5,Senior software developer ,128000,Massachusetts,6,2,1
3,Library Assistant Director ,60000,Idaho,3,2,2
4,Accountant II,88207,California,5,1,2
6,HR Coordinator,40000,North Carolina,2,2,2
3,Assistant nature-based preschool teacher ,32448,New Jersey,4,1,2
3,veterinarian,110000,Georgia,4,3,2
3,Procurement Executive,35350,,3,2,2
3,Strategy Director,150000,,4,2,2
3,Concept Artist,69120,,3,1,2
3,Storyboard director,156000,California,4,1,2
3,Head of engineering,95000,,5,2,1
4,Strategic Communications Manager,50220,,5,1,2
4,Staff Accountant,70000,Massachusetts,5,2,2
3,Staff Software Engineer,195700,Oregon,5,2,1
4,Associate General Manager,72000,California,5,1,2
3,Paralegal,50000,Illinois,5,1,2
3,Proposal Specialist,66950,California,3,1,2
3,Associate Principal,85000,Texas,4,3,2
3,Psychologist ,82000,Massachusetts,3,3,2
3,Payroll Specialist ,37440,Maine,2,2,2
4,Software Developer,39000,,5,1,1
4,Taxonomy Manager,65000,New York,5,2,2
2,Case worker,36774,Texas,1,1,2
4,Sr. HR Manager,102211,California,5,0,2
4,Program Manager,80000,California,5,2,2
3,Payroll Specialist ,37440,Maine,2,2,2
3,Graduate Student,36000,Pennsylvania,3,2,1
3,External Partnerships Director ,58000,District of Columbia,3,1,2
3,Director of Product Design,200000,New York,5,2,1
4,sr project manager,119000,Washington,5,2,2
